file,gene,n_individuals,avg_mut_per_ind,median_mut_per_ind,unique_positions,max_count_pos_base,top_positions
scaf_398_Zm00001eb441520_gene:26000-29975_260313_085247_764084,scaf_398_Zm00001eb441520_gene:26000-29975_260313_085247_764084,91,45.0,45.0,106,89,1233:89;1230:88;1254:83
10_Zm00001eb407020_gene:5957648-5953590_260313_023205_116734,10_Zm00001eb407020_gene:5957648-5953590_260313_023205_116734,91,45.0,45.0,107,88,1453:88;1465:88;1460:87
9_Zm00001eb400980_gene:154751110-154746930_260313_082910_402020,9_Zm00001eb400980_gene:154751110-154746930_260313_082910_402020,91,45.0,45.0,113,86,1069:86;1499:83;1015:82
3_Zm00001eb163570_gene:235932374-235929673_260313_052104_049152,3_Zm00001eb163570_gene:235932374-235929673_260313_052104_049152,92,45.30434782608695,45.5,104,85,890:88;897:85;851:84
3_Zm00001eb139490_gene:144576485-144590871_260313_051934_822369,3_Zm00001eb139490_gene:144576485-144590871_260313_051934_822369,91,45.0,45.0,109,86,1634:86;870:83;968:83
5_Zm00001eb240160_gene:159176872-159167469_260313_053233_685125,5_Zm00001eb240160_gene:159176872-159167469_260313_053233_685125,91,45.0,45.0,107,89,1452:89;1463:89;1453:88
2_Zm00001eb076880_gene:28560382-28555257_260313_040051_202422,2_Zm00001eb076880_gene:28560382-28555257_260313_040051_202422,91,45.0,45.0,108,89,474:89;1470:87;1427:84
6_Zm00001eb264880_gene:31422627-31418213_260313_065008_608254,6_Zm00001eb264880_gene:31422627-31418213_260313_065008_608254,91,45.0,45.0,106,90,364:90;482:89;491:87
1_Zm00001eb005450_gene:15194902-15196258_260313_023205_116549,1_Zm00001eb005450_gene:15194902-15196258_260313_023205_116549,91,45.0,45.0,110,89,1034:89;985:88;983:85
3_Zm00001eb127980_gene:38168137-38168941_260313_040409_394771,3_Zm00001eb127980_gene:38168137-38168941_260313_040409_394771,91,45.0,45.0,115,89,919:89;992:86;994:86
1_Zm00001eb030330_gene:167063933-167069025_260313_023205_113583,1_Zm00001eb030330_gene:167063933-167069025_260313_023205_113583,90,44.666666666666664,44.5,107,89,1312:89;1300:88;1309:87
8_Zm00001eb344240_gene:73998164-73997215_260313_071521_562952,8_Zm00001eb344240_gene:73998164-73997215_260313_071521_562952,91,45.0,45.0,115,90,664:90;1019:86;1041:85
2_Zm00001eb075710_gene:24842101-24840278_260313_035854_306353,2_Zm00001eb075710_gene:24842101-24840278_260313_035854_306353,91,45.0,45.0,112,87,880:87;511:86;561:86
8_Zm00001eb342810_gene:65766812-65767400_260313_070935_350429,8_Zm00001eb342810_gene:65766812-65767400_260313_070935_350429,91,45.0,45.0,108,90,1035:90;890:84;867:79
1_Zm00001eb023950_gene:96544606-96540917_260313_023205_114033,1_Zm00001eb023950_gene:96544606-96540917_260313_023205_114033,91,45.0,45.0,111,82,968:87;1031:82;1038:82
10_Zm00001eb433670_gene:150371812-150367842_260313_035643_793369,10_Zm00001eb433670_gene:150371812-150367842_260313_035643_793369,91,45.0,45.0,111,89,1452:89;1454:89;1468:86
8_Zm00001eb359030_gene:149935019-149936675_260313_081005_770102,8_Zm00001eb359030_gene:149935019-149936675_260313_081005_770102,91,45.0,45.0,110,89,1074:89;631:87;1036:86
1_Zm00001eb063000_gene:301417124-301415684_260313_023205_113770,1_Zm00001eb063000_gene:301417124-301415684_260313_023205_113770,90,44.733333333333334,44.5,133,88,682:88;865:87;981:82
4_Zm00001eb203480_gene:228317872-228318240_260313_052120_959187,4_Zm00001eb203480_gene:228317872-228318240_260313_052120_959187,91,45.0,45.0,108,88,967:88;975:88;662:86
2_Zm00001eb117690_gene:241361253-241363418_260313_040238_461407,2_Zm00001eb117690_gene:241361253-241363418_260313_040238_461407,90,44.5,44.5,106,88,1141:88;1150:87;1130:86
10_Zm00001eb408870_gene:14418778-14418373_260313_035534_293751,10_Zm00001eb408870_gene:14418778-14418373_260313_035534_293751,91,45.0,45.0,109,89,584:89;934:88;951:88
4_Zm00001eb208550_gene:247111322-247111058_260313_052816_092879,4_Zm00001eb208550_gene:247111322-247111058_260313_052816_092879,91,45.0,45.0,110,86,611:86;617:85;880:85
10_Zm00001eb414910_gene:73564824-73566176_260313_035725_831511,10_Zm00001eb414910_gene:73564824-73566176_260313_035725_831511,91,45.0,45.0,103,87,1260:87;1272:87;1273:87
1_Zm00001eb056780_gene:281517778-281521970_260313_023205_115488,1_Zm00001eb056780_gene:281517778-281521970_260313_023205_115488,91,45.0,45.0,107,87,1497:89;165:87;756:85
8_Zm00001eb363020_gene:164672544-164668894_260313_070630_517261,8_Zm00001eb363020_gene:164672544-164668894_260313_070630_517261,91,45.0,45.0,108,87,1220:87;1231:87;1234:87
1_Zm00001eb039880_gene:210953321-210952356_260313_023205_122673,1_Zm00001eb039880_gene:210953321-210952356_260313_023205_122673,89,44.73033707865169,44.0,106,88,475:88;886:86;929:82
1_Zm00001eb052700_gene:265550186-265547550_260313_023205_149389,1_Zm00001eb052700_gene:265550186-265547550_260313_023205_149389,91,45.0,45.0,105,89,989:89;931:88;1014:88
scaf_114_Zm00001eb437610_gene:87437-91199_260313_083922_053287,scaf_114_Zm00001eb437610_gene:87437-91199_260313_083922_053287,90,44.611111111111114,44.5,107,88,1233:88;1230:87;1272:83
1_Zm00001eb027720_gene:140973273-140967581_260313_023205_114717,1_Zm00001eb027720_gene:140973273-140967581_260313_023205_114717,91,45.0,45.0,107,87,1300:87;1338:87;1347:86
6_Zm00001eb284740_gene:145531674-145525276_260313_065605_128672,6_Zm00001eb284740_gene:145531674-145525276_260313_065605_128672,91,45.0,45.0,103,89,893:89;992:87;926:86
8_Zm00001eb336560_gene:17448827-17446356_260313_081341_172280,8_Zm00001eb336560_gene:17448827-17446356_260313_081341_172280,91,45.0,45.0,114,88,1260:88;1566:86;1551:85
4_Zm00001eb201760_gene:216956666-216952328_260313_053131_835059,4_Zm00001eb201760_gene:216956666-216952328_260313_053131_835059,91,45.0,45.0,105,90,1201:90;1207:89;1174:86
1_Zm00001eb056160_gene:279299032-279297394_260313_023205_113580,1_Zm00001eb056160_gene:279299032-279297394_260313_023205_113580,91,45.0,45.0,94,87,1295:88;1275:87;1277:87
9_Zm00001eb378890_gene:27837365-27838716_260313_083514_260091,9_Zm00001eb378890_gene:27837365-27838716_260313_083514_260091,91,45.0,45.0,112,84,1063:84;971:81;1318:80
7_Zm00001eb301180_gene:9508066-9507628_260313_070032_915981,7_Zm00001eb301180_gene:9508066-9507628_260313_070032_915981,91,45.0,45.0,121,90,792:90;749:88;748:87
9_Zm00001eb394060_gene:132595491-132599370_260313_082838_434964,9_Zm00001eb394060_gene:132595491-132599370_260313_082838_434964,91,45.0,45.0,105,89,1353:89;1370:89;1346:88
6_Zm00001eb262400_gene:17495185-17490785_260313_065614_500941,6_Zm00001eb262400_gene:17495185-17490785_260313_065614_500941,91,45.0,45.0,108,87,1234:88;1231:87;1204:83
6_Zm00001eb294870_gene:174168436-174169179_260313_064710_921389,6_Zm00001eb294870_gene:174168436-174169179_260313_064710_921389,91,45.0,45.0,114,85,682:85;700:82;944:82
5_Zm00001eb223490_gene:37506987-37494541_260313_053652_211349,5_Zm00001eb223490_gene:37506987-37494541_260313_053652_211349,91,45.0,45.0,118,90,415:90;873:83;907:83
4_Zm00001eb184580_gene:142574496-142573917_260313_053003_287170,4_Zm00001eb184580_gene:142574496-142573917_260313_053003_287170,91,45.0,45.0,137,87,988:87;727:85;735:85
6_Zm00001eb281320_gene:132086562-132086085_260313_064535_095813,6_Zm00001eb281320_gene:132086562-132086085_260313_064535_095813,91,45.0,45.0,121,90,896:90;887:88;889:87
7_Zm00001eb310510_gene:99189382-99188939_260313_065829_235269,7_Zm00001eb310510_gene:99189382-99188939_260313_065829_235269,91,45.0,45.0,108,89,622:89;706:87;713:86
8_Zm00001eb342880_gene:66309690-66312445_260313_080914_526822,8_Zm00001eb342880_gene:66309690-66312445_260313_080914_526822,91,45.0,45.0,112,88,1328:89;1317:88;1292:86
8_Zm00001eb366650_gene:172906240-172903924_260313_081159_189098,8_Zm00001eb366650_gene:172906240-172903924_260313_081159_189098,91,45.0,45.0,112,86,1033:86;1034:86;976:84
3_Zm00001eb145360_gene:174689294-174688377_260313_040400_142422,3_Zm00001eb145360_gene:174689294-174688377_260313_040400_142422,91,45.0,45.0,114,88,130:88;889:87;1010:85
1_Zm00001eb029950_gene:164474121-164475847_260313_023205_113764,1_Zm00001eb029950_gene:164474121-164475847_260313_023205_113764,91,45.0,45.0,121,89,1150:89;1159:88;1141:87
4_Zm00001eb188110_gene:164183099-164186206_260313_052819_314108,4_Zm00001eb188110_gene:164183099-164186206_260313_052819_314108,91,45.0,45.0,113,90,928:90;952:89;944:85
6_Zm00001eb261480_gene:12602917-12605884_260313_064720_081086,6_Zm00001eb261480_gene:12602917-12605884_260313_064720_081086,93,45.83870967741935,46.0,107,92,1444:92;1020:90;977:88
6_Zm00001eb290990_gene:166342427-166341276_260313_064617_495373,6_Zm00001eb290990_gene:166342427-166341276_260313_064617_495373,91,45.0,45.0,110,90,588:90;883:88;629:87
1_Zm00001eb051900_gene:263002045-263008387_260313_023205_113387,1_Zm00001eb051900_gene:263002045-263008387_260313_023205_113387,92,45.30434782608695,45.5,108,91,2071:91;2151:90;934:87
7_Zm00001eb321110_gene:153819173-153820003_260313_070310_169728,7_Zm00001eb321110_gene:153819173-153820003_260313_070310_169728,91,45.0,45.0,97,90,468:90;246:85;976:84
1_Zm00001eb054100_gene:271099919-271102956_260313_023205_113756,1_Zm00001eb054100_gene:271099919-271102956_260313_023205_113756,91,45.0,45.0,108,89,968:89;610:86;926:85
8_Zm00001eb368640_gene:176586254-176583214_260313_081215_214337,8_Zm00001eb368640_gene:176586254-176583214_260313_081215_214337,91,45.0,45.0,114,88,959:88;2360:88;812:87
9_Zm00001eb375020_gene:15885539-15884866_260313_082210_761697,9_Zm00001eb375020_gene:15885539-15884866_260313_082210_761697,91,45.0,45.0,115,90,1018:90;937:88;824:78
1_Zm00001eb027490_gene:133530446-133531442_260313_023205_113340,1_Zm00001eb027490_gene:133530446-133531442_260313_023205_113340,91,45.0,45.0,107,86,1269:86;1276:81;1281:81
10_Zm00001eb421930_gene:116703177-116706315_260313_035540_248730,10_Zm00001eb421930_gene:116703177-116706315_260313_035540_248730,91,45.0,45.0,117,84,1296:84;1317:84;1325:84
9_Zm00001eb373360_gene:9745306-9745651_260313_082502_978585,9_Zm00001eb373360_gene:9745306-9745651_260313_082502_978585,91,45.0,45.0,117,89,745:89;951:88;742:87
scaf_360_Zm00001eb441240_gene:56200-55663_260313_084024_230937,scaf_360_Zm00001eb441240_gene:56200-55663_260313_084024_230937,91,45.0,45.0,112,90,286:90;943:86;1033:84
10_Zm00001eb408100_gene:10249260-10254317_260313_035615_065523,10_Zm00001eb408100_gene:10249260-10254317_260313_035615_065523,91,45.0,45.0,109,90,944:90;984:89;961:88
2_Zm00001eb070510_gene:9877377-9881780_260313_040111_313322,2_Zm00001eb070510_gene:9877377-9881780_260313_040111_313322,92,45.380434782608695,45.5,109,89,841:89;2854:86;1002:84
1_Zm00001eb054110_gene:271105209-271108173_260313_023205_114050,1_Zm00001eb054110_gene:271105209-271108173_260313_023205_114050,92,45.17391304347826,45.5,115,91,1419:91;1412:87;1431:84
8_Zm00001eb351080_gene:117872588-117868988_260313_081216_767727,8_Zm00001eb351080_gene:117872588-117868988_260313_081216_767727,91,45.0,45.0,108,90,516:90;648:88;1018:88
6_Zm00001eb271000_gene:84325957-84326421_260313_064521_631900,6_Zm00001eb271000_gene:84325957-84326421_260313_064521_631900,91,45.0,45.0,111,89,1005:89;1011:89;1008:88
8_Zm00001eb356980_gene:142174240-142169595_260313_081249_247563,8_Zm00001eb356980_gene:142174240-142169595_260313_081249_247563,91,45.0,45.0,112,89,1448:89;1414:85;1447:85
4_Zm00001eb181410_gene:111283533-111284982_260313_052341_752357,4_Zm00001eb181410_gene:111283533-111284982_260313_052341_752357,91,45.0,45.0,101,90,1467:90;489:84;1251:83
4_Zm00001eb167060_gene:6913147-6911220_260313_053050_533256,4_Zm00001eb167060_gene:6913147-6911220_260313_053050_533256,91,45.0,45.0,113,87,870:88;937:87;858:86
9_Zm00001eb397320_gene:144850322-144855849_260313_083001_173567,9_Zm00001eb397320_gene:144850322-144855849_260313_083001_173567,91,45.0,45.0,109,90,977:90;979:89;998:85
2_Zm00001eb084460_gene:62348949-62350014_260313_040007_025396,2_Zm00001eb084460_gene:62348949-62350014_260313_040007_025396,91,45.0,45.0,110,88,1014:88;1051:88;1055:86
2_Zm00001eb080580_gene:43250938-43248223_260313_040014_150230,2_Zm00001eb080580_gene:43250938-43248223_260313_040014_150230,91,45.0,45.0,112,90,988:90;926:89;1045:87
4_Zm00001eb175560_gene:50153761-50148375_260313_052625_277415,4_Zm00001eb175560_gene:50153761-50148375_260313_052625_277415,91,45.0,45.0,97,90,1407:90;625:89;692:88
3_Zm00001eb150760_gene:193518324-193530789_260313_040303_075837,3_Zm00001eb150760_gene:193518324-193530789_260313_040303_075837,91,45.0,45.0,103,90,1219:90;1228:88;1198:86
2_Zm00001eb094040_gene:156950830-156948039_260313_035828_214113,2_Zm00001eb094040_gene:156950830-156948039_260313_035828_214113,91,45.0,45.0,103,88,1410:88;1413:88;1420:88
6_Zm00001eb271400_gene:88113437-88113169_260313_065219_478194,6_Zm00001eb271400_gene:88113437-88113169_260313_065219_478194,91,45.0,45.0,112,90,916:90;891:87;697:83
9_Zm00001eb386820_gene:98122331-98123000_260313_081846_405735,9_Zm00001eb386820_gene:98122331-98123000_260313_081846_405735,91,45.0,45.0,109,90,1128:90;1101:88;1133:88
9_Zm00001eb402310_gene:157734775-157739869_260313_082611_257991,9_Zm00001eb402310_gene:157734775-157739869_260313_082611_257991,91,45.0,45.0,111,89,1401:89;1353:86;1414:86
4_Zm00001eb202570_gene:222112764-222115449_260313_052530_917887,4_Zm00001eb202570_gene:222112764-222115449_260313_052530_917887,91,45.0,45.0,108,90,1409:90;1415:88;1374:87
6_Zm00001eb273970_gene:101489682-101489079_260313_064606_377040,6_Zm00001eb273970_gene:101489682-101489079_260313_064606_377040,91,45.0,45.0,115,88,2033:88;2157:88;994:87
1_Zm00001eb020350_gene:75394151-75390295_260313_023205_124946,1_Zm00001eb020350_gene:75394151-75390295_260313_023205_124946,91,45.0,45.0,105,89,1293:89;1267:88;1242:87
3_Zm00001eb143660_gene:164887798-164893906_260313_052047_593094,3_Zm00001eb143660_gene:164887798-164893906_260313_052047_593094,91,45.0,45.0,110,90,1462:90;1457:89;1486:88
2_Zm00001eb115720_gene:236767635-236763789_260313_040046_380175,2_Zm00001eb115720_gene:236767635-236763789_260313_040046_380175,91,45.0,45.0,115,84,846:84;2345:81;848:76
5_Zm00001eb221280_gene:27465221-27467796_260313_053638_987043,5_Zm00001eb221280_gene:27465221-27467796_260313_053638_987043,91,45.0,45.0,100,86,888:86;177:84;118:83
3_Zm00001eb158360_gene:219797033-219806504_260313_052007_697911,3_Zm00001eb158360_gene:219797033-219806504_260313_052007_697911,91,45.0,45.0,106,89,909:89;2151:89;973:87
5_Zm00001eb210790_gene:1365174-1371616_260313_053527_020765,5_Zm00001eb210790_gene:1365174-1371616_260313_053527_020765,92,45.40217391304348,45.5,109,91,999:91;1478:89;1015:86
4_Zm00001eb203250_gene:226829174-226832684_260313_052307_911940,4_Zm00001eb203250_gene:226829174-226832684_260313_052307_911940,91,45.0,45.0,115,90,1455:90;1439:89;960:88
