file,gene,n_individuals,avg_mut_per_ind,median_mut_per_ind,unique_positions,max_count_pos_base,top_positions
6_Zm00001eb284740_gene:145531674-145525276_260313_070439_764230,6_Zm00001eb284740_gene:145531674-145525276_260313_070439_764230,153,51.849673202614376,63.0,87,151,1068:151;959:150;1134:149
9_Zm00001eb386820_gene:98122331-98123000_260313_083506_908987,9_Zm00001eb386820_gene:98122331-98123000_260313_083506_908987,92,45.34782608695652,45.5,106,90,993:90;1010:90;955:82
8_Zm00001eb368640_gene:176586254-176583214_260313_082538_693129,8_Zm00001eb368640_gene:176586254-176583214_260313_082538_693129,137,55.56934306569343,65.0,115,134,1176:134;1237:133;1170:132
2_Zm00001eb075710_gene:24842101-24840278_260313_040331_400906,2_Zm00001eb075710_gene:24842101-24840278_260313_040331_400906,91,45.0,45.0,116,90,1819:90;1215:87;1238:85
5_Zm00001eb210790_gene:1365174-1371616_260313_054633_772607,5_Zm00001eb210790_gene:1365174-1371616_260313_054633_772607,174,62.35632183908046,73.0,125,168,1138:168;1172:168;1177:168
7_Zm00001eb301180_gene:9508066-9507628_260313_072226_065278,7_Zm00001eb301180_gene:9508066-9507628_260313_072226_065278,91,45.0,45.0,122,76,707:88;2408:85;900:82
3_Zm00001eb158360_gene:219797033-219806504_260313_052320_587854,3_Zm00001eb158360_gene:219797033-219806504_260313_052320_587854,97,47.07216494845361,48.0,106,89,1030:89;1087:88;959:87
3_Zm00001eb145360_gene:174689294-174688377_260313_041005_132825,3_Zm00001eb145360_gene:174689294-174688377_260313_041005_132825,92,45.43478260869565,45.5,113,89,994:89;1009:89;1012:87
9_Zm00001eb375020_gene:15885539-15884866_260313_083532_541393,9_Zm00001eb375020_gene:15885539-15884866_260313_083532_541393,90,44.522222222222226,44.5,112,78,1076:78;1082:78;1087:78
10_Zm00001eb408870_gene:14418778-14418373_260313_035538_302111,10_Zm00001eb408870_gene:14418778-14418373_260313_035538_302111,90,44.611111111111114,44.5,123,85,979:85;992:85;939:82
3_Zm00001eb127980_gene:38168137-38168941_260313_041152_542080,3_Zm00001eb127980_gene:38168137-38168941_260313_041152_542080,88,43.53409090909091,43.5,112,86,1167:86;1113:84;1111:83
1_Zm00001eb027490_gene:133530446-133531442_260313_023205_158800,1_Zm00001eb027490_gene:133530446-133531442_260313_023205_158800,110,51.236363636363635,54.5,120,101,875:101;898:101;1051:101
8_Zm00001eb363020_gene:164672544-164668894_260313_072509_017204,8_Zm00001eb363020_gene:164672544-164668894_260313_072509_017204,100,48.19,49.5,126,97,1457:97;1466:95;1190:90
7_Zm00001eb298790_gene:2369631-2371252_260313_072412_927515,7_Zm00001eb298790_gene:2369631-2371252_260313_072412_927515,91,45.0,45.0,113,86,991:86;1001:86;1049:86
7_Zm00001eb321110_gene:153819173-153820003_260313_072444_437878,7_Zm00001eb321110_gene:153819173-153820003_260313_072444_437878,91,45.0,45.0,111,85,996:90;905:85;1181:84
3_Zm00001eb143660_gene:164887798-164893906_260313_052826_025407,3_Zm00001eb143660_gene:164887798-164893906_260313_052826_025407,183,57.75409836065574,67.0,120,182,1310:182;1315:181;1745:180
2_Zm00001eb080580_gene:43250938-43248223_260313_040713_913018,2_Zm00001eb080580_gene:43250938-43248223_260313_040713_913018,149,60.57046979865772,73.0,144,148,1840:148;1453:147;1454:146
10_Zm00001eb419060_gene:98307625-98308866_260313_040300_664900,10_Zm00001eb419060_gene:98307625-98308866_260313_040300_664900,94,46.1063829787234,46.5,111,92,1304:92;1007:91;1004:86
1_Zm00001eb052700_gene:265550186-265547550_260313_023205_158790,1_Zm00001eb052700_gene:265550186-265547550_260313_023205_158790,152,53.703947368421055,62.5,118,150,1117:150;1107:147;935:145
4_Zm00001eb188110_gene:164183099-164186206_260313_053749_430835,4_Zm00001eb188110_gene:164183099-164186206_260313_053749_430835,134,55.09701492537314,63.5,116,129,1035:129;1061:129;1270:127
1_Zm00001eb009610_gene:29968953-29975857_260313_023205_158740,1_Zm00001eb009610_gene:29968953-29975857_260313_023205_158740,134,53.291044776119406,62.5,107,132,1274:132;1297:129;1306:129
4_Zm00001eb175560_gene:50153761-50148375_260313_053437_892467,4_Zm00001eb175560_gene:50153761-50148375_260313_053437_892467,180,60.06111111111111,70.5,112,179,1312:179;1292:178;1299:177
1_Zm00001eb039880_gene:210953321-210952356_260313_023205_159031,1_Zm00001eb039880_gene:210953321-210952356_260313_023205_159031,92,45.45652173913044,45.5,101,85,931:88;1940:85;1942:85
6_Zm00001eb266790_gene:45514691-45515306_260313_070003_719309,6_Zm00001eb266790_gene:45514691-45515306_260313_070003_719309,91,45.0,45.0,117,84,975:84;1061:84;1083:84
5_Zm00001eb223490_gene:37506987-37494541_260313_055015_213708,5_Zm00001eb223490_gene:37506987-37494541_260313_055015_213708,104,48.47115384615385,50.5,107,103,1487:103;1496:102;1463:100
3_Zm00001eb163570_gene:235932374-235929673_260313_053048_383908,3_Zm00001eb163570_gene:235932374-235929673_260313_053048_383908,124,52.62903225806452,60.5,107,121,1032:121;1033:121;1036:121
6_Zm00001eb262400_gene:17495185-17490785_260313_070624_736303,6_Zm00001eb262400_gene:17495185-17490785_260313_070624_736303,143,52.60839160839161,65.0,109,142,1023:142;1088:135;1400:133
3_Zm00001eb139490_gene:144576485-144590871_260313_052107_489774,3_Zm00001eb139490_gene:144576485-144590871_260313_052107_489774,91,45.0,45.0,114,90,1764:90;1203:88;1779:84
1_Zm00001eb054110_gene:271105209-271108173_260313_023205_158837,1_Zm00001eb054110_gene:271105209-271108173_260313_023205_158837,92,45.45652173913044,45.5,112,88,1005:88;1003:87;1011:87
7_Zm00001eb310510_gene:99189382-99188939_260313_071801_632808,7_Zm00001eb310510_gene:99189382-99188939_260313_071801_632808,91,45.0,45.0,117,87,756:87;931:87;955:85
2_Zm00001eb117690_gene:241361253-241363418_260313_040815_858907,2_Zm00001eb117690_gene:241361253-241363418_260313_040815_858907,99,46.96969696969697,49.0,111,92,1032:92;1429:92;1486:92
10_Zm00001eb421930_gene:116703177-116706315_260313_035721_877325,10_Zm00001eb421930_gene:116703177-116706315_260313_035721_877325,96,46.791666666666664,47.5,125,86,1062:86;1110:86;1116:86
6_Zm00001eb266960_gene:46828842-46830572_260313_071037_054751,6_Zm00001eb266960_gene:46828842-46830572_260313_071037_054751,95,46.49473684210526,47.0,118,94,1053:94;1003:93;1157:91
1_Zm00001eb056160_gene:279299032-279297394_260313_023205_158844,1_Zm00001eb056160_gene:279299032-279297394_260313_023205_158844,162,52.851851851851855,65.0,97,160,892:160;1841:160;947:156
2_Zm00001eb082430_gene:50788572-50787160_260313_040536_545770,2_Zm00001eb082430_gene:50788572-50787160_260313_040536_545770,115,52.495652173913044,57.0,117,111,1806:111;1766:110;1211:107
6_Zm00001eb271000_gene:84325957-84326421_260313_064701_141864,6_Zm00001eb271000_gene:84325957-84326421_260313_064701_141864,91,45.0,45.0,111,83,1018:90;727:89;1026:84
1_Zm00001eb063000_gene:301417124-301415684_260313_023205_158837,1_Zm00001eb063000_gene:301417124-301415684_260313_023205_158837,92,45.48913043478261,45.5,117,84,1017:84;1021:84;1024:84
8_Zm00001eb342810_gene:65766812-65767400_260313_072642_119610,8_Zm00001eb342810_gene:65766812-65767400_260313_072642_119610,91,45.0,45.0,115,87,801:87;1046:83;1062:83
6_Zm00001eb273970_gene:101489682-101489079_260313_065536_142134,6_Zm00001eb273970_gene:101489682-101489079_260313_065536_142134,92,45.40217391304348,45.5,111,80,899:80;1085:80;1091:80
1_Zm00001eb016640_gene:58790622-58805167_260313_023205_158826,1_Zm00001eb016640_gene:58790622-58805167_260313_023205_158826,352,62.09659090909091,66.0,100,351,1275:351;1248:347;1235:345
2_Zm00001eb076880_gene:28560382-28555257_260313_040728_588777,2_Zm00001eb076880_gene:28560382-28555257_260313_040728_588777,93,45.8494623655914,46.0,108,89,1191:92;1200:89;1377:87
8_Zm00001eb366650_gene:172906240-172903924_260313_082330_647884,8_Zm00001eb366650_gene:172906240-172903924_260313_082330_647884,92,45.46739130434783,45.5,100,90,942:91;964:90;959:88
9_Zm00001eb397020_gene:143827986-143847918_260313_090034_069492,9_Zm00001eb397020_gene:143827986-143847918_260313_090034_069492,117,49.7008547008547,57.0,109,116,1453:116;1003:109;1005:109
10_Zm00001eb419010_gene:97910770-97908755_260313_040133_991920,10_Zm00001eb419010_gene:97910770-97908755_260313_040133_991920,93,45.56989247311828,46.0,123,91,1397:91;1438:88;1489:86
8_Zm00001eb351080_gene:117872588-117868988_260313_082712_700739,8_Zm00001eb351080_gene:117872588-117868988_260313_082712_700739,109,50.24770642201835,54.0,117,103,1481:104;1474:103;1476:101
9_Zm00001eb400980_gene:154751110-154746930_260313_085658_832939,9_Zm00001eb400980_gene:154751110-154746930_260313_085658_832939,242,58.12809917355372,65.0,114,236,1127:241;1003:236;1006:236
5_Zm00001eb221280_gene:27465221-27467796_260313_054750_974866,5_Zm00001eb221280_gene:27465221-27467796_260313_054750_974866,100,48.55,49.5,115,98,961:98;1053:93;1423:93
4_Zm00001eb184450_gene:141150768-141143816_260313_054516_032157,4_Zm00001eb184450_gene:141150768-141143816_260313_054516_032157,109,51.39449541284404,54.0,115,102,1359:102;1408:99;1166:98
10_Zm00001eb408100_gene:10249260-10254317_260313_040055_226427,10_Zm00001eb408100_gene:10249260-10254317_260313_040055_226427,132,55.696969696969695,64.5,116,131,1038:131;1042:129;1191:125
4_Zm00001eb203250_gene:226829174-226832684_260313_053242_290600,4_Zm00001eb203250_gene:226829174-226832684_260313_053242_290600,157,61.382165605095544,72.0,127,155,1317:155;1092:154;1094:154
9_Zm00001eb394060_gene:132595491-132599370_260313_085150_210544,9_Zm00001eb394060_gene:132595491-132599370_260313_085150_210544,92,45.391304347826086,45.5,134,90,1464:90;1460:89;1422:87
9_Zm00001eb402310_gene:157734775-157739869_260313_084131_911388,9_Zm00001eb402310_gene:157734775-157739869_260313_084131_911388,111,51.549549549549546,55.0,118,105,973:105;1013:105;1025:105
6_Zm00001eb281320_gene:132086562-132086085_260313_064939_267306,6_Zm00001eb281320_gene:132086562-132086085_260313_064939_267306,91,45.0,45.0,112,81,1027:84;1032:84;989:81
9_Zm00001eb373360_gene:9745306-9745651_260313_083723_497680,9_Zm00001eb373360_gene:9745306-9745651_260313_083723_497680,91,45.0,45.0,111,87,924:87;944:87;949:87
scaf_360_Zm00001eb441240_gene:56200-55663_260313_090423_369005,scaf_360_Zm00001eb441240_gene:56200-55663_260313_090423_369005,89,44.04494382022472,44.0,120,81,986:87;990:81;965:79
2_Zm00001eb115720_gene:236767635-236763789_260313_040716_480664,2_Zm00001eb115720_gene:236767635-236763789_260313_040716_480664,93,45.72043010752688,46.0,112,88,1131:88;1345:88;950:86
8_Zm00001eb359030_gene:149935019-149936675_260313_081501_221696,8_Zm00001eb359030_gene:149935019-149936675_260313_081501_221696,91,45.0,45.0,115,90,1336:90;1356:87;1045:83
4_Zm00001eb167060_gene:6913147-6911220_260313_054358_343599,4_Zm00001eb167060_gene:6913147-6911220_260313_054358_343599,97,46.876288659793815,48.0,111,96,1066:96;1169:94;1061:93
1_Zm00001eb054100_gene:271099919-271102956_260313_023205_158822,1_Zm00001eb054100_gene:271099919-271102956_260313_023205_158822,186,57.24731182795699,64.0,103,184,1317:184;1140:183;1294:182
8_Zm00001eb342880_gene:66309690-66312445_260313_081213_948707,8_Zm00001eb342880_gene:66309690-66312445_260313_081213_948707,106,49.5,51.5,110,98,1839:98;975:97;1260:92
1_Zm00001eb020350_gene:75394151-75390295_260313_023205_158389,1_Zm00001eb020350_gene:75394151-75390295_260313_023205_158389,214,64.04205607476635,75.0,116,212,1077:212;1022:211;980:205
2_Zm00001eb071230_gene:11386081-11383455_260313_040640_449286,2_Zm00001eb071230_gene:11386081-11383455_260313_040640_449286,100,47.92,49.5,116,98,981:98;1697:95;1740:93
1_Zm00001eb063600_gene:302758316-302752202_260313_023205_158799,1_Zm00001eb063600_gene:302758316-302752202_260313_023205_158799,218,64.03669724770643,76.0,114,216,1209:216;946:214;1014:213
6_Zm00001eb271400_gene:88113437-88113169_260313_070344_953859,6_Zm00001eb271400_gene:88113437-88113169_260313_070344_953859,88,44.40909090909091,43.5,120,83,899:83;914:83;917:83
4_Zm00001eb174050_gene:40907305-40901229_260313_053111_761365,4_Zm00001eb174050_gene:40907305-40901229_260313_053111_761365,92,45.47826086956522,45.5,128,81,1029:81;1049:81;1052:81
4_Zm00001eb201760_gene:216956666-216952328_260313_054517_696742,4_Zm00001eb201760_gene:216956666-216952328_260313_054517_696742,91,45.0,45.0,125,82,1321:82;1448:82;1455:82
4_Zm00001eb184580_gene:142574496-142573917_260313_054308_553217,4_Zm00001eb184580_gene:142574496-142573917_260313_054308_553217,90,44.55555555555556,44.5,116,88,955:88;958:88;1075:77
8_Zm00001eb336560_gene:17448827-17446356_260313_083035_622582,8_Zm00001eb336560_gene:17448827-17446356_260313_083035_622582,91,45.0,45.0,110,85,1814:85;800:84;1757:80
8_Zm00001eb356980_gene:142174240-142169595_260313_082719_748679,8_Zm00001eb356980_gene:142174240-142169595_260313_082719_748679,151,59.920529801324506,71.0,145,150,966:150;1386:144;1153:141
4_Zm00001eb202570_gene:222112764-222115449_260313_053400_533505,4_Zm00001eb202570_gene:222112764-222115449_260313_053400_533505,92,45.48913043478261,45.5,116,84,1162:84;1164:84;1359:84
6_Zm00001eb264880_gene:31422627-31418213_260313_070344_742453,6_Zm00001eb264880_gene:31422627-31418213_260313_070344_742453,178,56.79213483146067,71.0,110,174,954:174;1087:171;1105:171
2_Zm00001eb070510_gene:9877377-9881780_260313_040810_286191,2_Zm00001eb070510_gene:9877377-9881780_260313_040810_286191,133,55.744360902255636,62.0,111,129,1481:129;1482:129;1483:129
1_Zm00001eb029950_gene:164474121-164475847_260313_023205_158819,1_Zm00001eb029950_gene:164474121-164475847_260313_023205_158819,91,45.0,45.0,123,90,1521:90;684:87;1397:85
1_Zm00001eb030330_gene:167063933-167069025_260313_023205_158798,1_Zm00001eb030330_gene:167063933-167069025_260313_023205_158798,94,46.223404255319146,46.5,109,90,1334:90;1111:84;1300:84
1_Zm00001eb005450_gene:15194902-15196258_260313_023205_158834,1_Zm00001eb005450_gene:15194902-15196258_260313_023205_158834,103,48.77669902912621,51.0,108,98,1220:102;1143:98;1128:97
scaf_114_Zm00001eb437610_gene:87437-91199_260313_090402_582258,scaf_114_Zm00001eb437610_gene:87437-91199_260313_090402_582258,151,54.9271523178808,63.0,110,148,1023:148;1113:145;1117:145
8_Zm00001eb344240_gene:73998164-73997215_260313_073111_188957,8_Zm00001eb344240_gene:73998164-73997215_260313_073111_188957,92,45.34782608695652,45.5,110,90,995:90;1101:84;1103:84
1_Zm00001eb027720_gene:140973273-140967581_260313_023205_158844,1_Zm00001eb027720_gene:140973273-140967581_260313_023205_158844,148,59.70945945945946,72.5,109,147,1303:147;1251:146;1124:144
9_Zm00001eb403070_gene:158933007-158950363_260313_083244_220467,9_Zm00001eb403070_gene:158933007-158950363_260313_083244_220467,105,50.542857142857144,52.0,130,103,966:103;1013:103;1083:101
6_Zm00001eb261480_gene:12602917-12605884_260313_065844_522996,6_Zm00001eb261480_gene:12602917-12605884_260313_065844_522996,160,60.075,70.0,136,157,1267:157;1273:157;1250:154
1_Zm00001eb051900_gene:263002045-263008387_260313_023205_158711,1_Zm00001eb051900_gene:263002045-263008387_260313_023205_158711,243,58.35390946502058,65.0,94,239,1320:242;1292:239;1267:237
5_Zm00001eb240160_gene:159176872-159167469_260313_054527_510779,5_Zm00001eb240160_gene:159176872-159167469_260313_054527_510779,104,49.25961538461539,50.5,106,99,961:99;1003:99;1021:99
