file,gene,n_individuals,avg_mut_per_ind,median_mut_per_ind,unique_positions,max_count_pos_base,top_positions
1_AT1G22810_gene:8075037-8074230_260312_233131_245151,1_AT1G22810_gene:8075037-8074230_260312_233131_245151,92,45.43478260869565,45.5,96,88,1157:91;1140:88;1056:86
5_AT5G20635_gene:6982163-6979156_260313_051029_410516,5_AT5G20635_gene:6982163-6979156_260313_051029_410516,116,52.741379310344826,56.5,110,113,1172:113;1210:113;1216:113
2_AT2G40610_gene:16950705-16948790_260312_233713_535202,2_AT2G40610_gene:16950705-16948790_260312_233713_535202,94,45.98936170212766,46.5,100,90,1239:92;1265:91;1236:90
5_AT5G61430_gene:24702787-24701061_260313_034900_471004,5_AT5G61430_gene:24702787-24701061_260313_034900_471004,95,46.305263157894736,47.0,107,90,1111:90;1150:90;1152:90
5_AT5G28640_gene:10650066-10647466_260313_040709_459855,5_AT5G28640_gene:10650066-10647466_260313_040709_459855,91,45.0,45.0,103,90,1157:90;1152:88;1154:88
3_AT3G28730_gene:10784887-10788729_260313_012012_972746,3_AT3G28730_gene:10784887-10788729_260313_012012_972746,91,45.0,45.0,105,90,1104:90;1134:88;1132:86
5_AT5G16820_gene:5530194-5532889_260313_051541_305597,5_AT5G16820_gene:5530194-5532889_260313_051541_305597,94,46.02127659574468,46.5,103,92,1093:92;1095:92;1053:91
1_AT1G09570_gene:3100819-3095159_260312_220349_618150,1_AT1G09570_gene:3100819-3095159_260312_220349_618150,91,45.0,45.0,108,90,1439:90;1261:82;1262:82
3_AT3G25910_gene:9489220-9491130_260313_005553_861505,3_AT3G25910_gene:9489220-9491130_260313_005553_861505,94,46.1063829787234,46.5,105,86,1298:86;1178:85;1195:85
2_AT2G47015_gene:19319813-19320031_260313_005502_534759,2_AT2G47015_gene:19319813-19320031_260313_005502_534759,91,45.0,45.0,119,84,872:89;2578:87;2364:85
2_AT2G40690_gene:16973991-16976534_260312_233728_447288,2_AT2G40690_gene:16973991-16976534_260312_233728_447288,92,45.25,45.5,97,86,1190:86;1196:86;1224:86
5_AT5G39400_gene:15766036-15768354_260313_035422_576372,5_AT5G39400_gene:15766036-15768354_260313_035422_576372,92,45.22826086956522,45.5,122,85,1172:85;1177:85;1186:85
1_AT1G56600_gene:21207536-21209635_260312_220349_618542,1_AT1G56600_gene:21207536-21209635_260312_220349_618542,90,44.644444444444446,44.5,107,89,1197:89;1174:88;1201:87
4_AT4G35270_gene:16782054-16777263_260313_030357_045841,4_AT4G35270_gene:16782054-16777263_260313_030357_045841,94,45.702127659574465,45.5,95,92,1344:92;1374:92;1360:90
5_AT5G16235_gene:5305945-5304493_260313_052324_774041,5_AT5G16235_gene:5305945-5304493_260313_052324_774041,93,45.03225806451613,45.0,112,91,1183:91;1194:91;1196:91
3_AT3G51830_gene:19220115-19225280_260313_010101_324044,3_AT3G51830_gene:19220115-19225280_260313_010101_324044,95,46.37894736842105,47.0,100,91,1146:91;1153:90;1144:88
4_AT4G40060_gene:18573084-18571238_260313_023024_358855,4_AT4G40060_gene:18573084-18571238_260313_023024_358855,91,45.0,45.0,108,78,1174:78;1181:78;1195:78
2_AT2G36010_gene:15119515-15123184_260312_233237_011224,2_AT2G36010_gene:15119515-15123184_260312_233237_011224,92,45.34782608695652,45.5,106,89,1126:89;1136:89;1141:89
5_AT5G13640_gene:4392936-4397541_260313_034854_791916,5_AT5G13640_gene:4392936-4397541_260313_034854_791916,91,45.13186813186813,45.0,109,77,1334:87;1122:86;1261:86
5_AT5G45900_gene:18615174-18618597_260313_040352_286776,5_AT5G45900_gene:18615174-18618597_260313_040352_286776,92,45.40217391304348,45.5,103,88,1138:88;1154:88;1161:88
1_AT1G01720_gene:267992-269819_260312_220349_616115,1_AT1G01720_gene:267992-269819_260312_220349_616115,91,45.0,45.0,119,86,1160:86;1144:84;1145:84
1_AT1G70710_gene:26663337-26659128_260312_220349_617993,1_AT1G70710_gene:26663337-26659128_260312_220349_617993,93,45.225806451612904,45.0,106,91,1209:91;1254:91;1444:90
1_AT1G50920_gene:18870058-18872968_260312_233059_608588,1_AT1G50920_gene:18870058-18872968_260312_233059_608588,91,45.0,45.0,122,87,896:89;907:87;1491:81
3_AT3G54320_gene:20114487-20118745_260313_011809_100282,3_AT3G54320_gene:20114487-20118745_260313_011809_100282,99,47.61616161616162,49.0,98,98,1219:98;1162:97;1228:95
5_AT5G46180_gene:18721744-18718416_260313_041559_993270,5_AT5G46180_gene:18721744-18718416_260313_041559_993270,95,46.747368421052634,47.0,104,94,1285:94;1290:93;1275:92
3_AT3G47340_gene:17441431-17437839_260313_005858_405562,3_AT3G47340_gene:17441431-17437839_260313_005858_405562,91,45.0,45.0,118,82,1134:82;1138:82;1154:82
4_AT4G33740_gene:16186790-16189123_260313_024548_749281,4_AT4G33740_gene:16186790-16189123_260313_024548_749281,91,44.91208791208791,45.0,112,87,1070:88;1060:87;1085:82
1_AT1G31812_gene:11412233-11410765_260312_220349_616106,1_AT1G31812_gene:11412233-11410765_260312_220349_616106,90,44.53333333333333,44.5,114,88,1165:88;1186:79;1187:79
5_AT5G15230_gene:4944815-4946299_260313_040047_413643,5_AT5G15230_gene:4944815-4946299_260313_040047_413643,91,45.0,45.0,120,78,1265:78;1270:78;1278:78
5_AT5G50600_gene:20591937-20589701_260313_035624_975207,5_AT5G50600_gene:20591937-20589701_260313_035624_975207,91,45.0,45.0,106,88,1116:88;1144:88;1154:88
2_AT2G18790_gene:8139755-8144461_260312_233325_924893,2_AT2G18790_gene:8139755-8144461_260312_233325_924893,94,45.6063829787234,46.5,103,91,1325:91;1306:90;1313:90
2_AT2G19500_gene:8447355-8444203_260312_233326_806705,2_AT2G19500_gene:8447355-8444203_260312_233326_806705,92,45.41304347826087,45.5,109,89,1098:89;1164:87;1170:87
4_AT4G29080_gene:14325361-14323295_260313_022046_042333,4_AT4G29080_gene:14325361-14323295_260313_022046_042333,92,44.93478260869565,44.5,119,88,1233:90;1094:88;1244:87
2_AT2G39730_gene:16573692-16570745_260312_234107_000962,2_AT2G39730_gene:16573692-16570745_260312_234107_000962,91,45.0,45.0,105,90,1105:90;1165:89;1132:88
1_AT1G26770_gene:9259431-9261313_260312_233057_848217,1_AT1G26770_gene:9259431-9261313_260312_233057_848217,92,45.30434782608695,45.5,117,84,1173:84;1180:84;1181:84
4_AT4G30972_gene:15074898-15075081_260313_030638_432465,4_AT4G30972_gene:15074898-15075081_260313_030638_432465,91,45.0,45.0,103,89,551:89;586:89;2139:89
4_AT4G21200_gene:11302681-11306770_260313_022712_951587,4_AT4G21200_gene:11302681-11306770_260313_022712_951587,91,45.0,45.0,116,90,1232:90;1220:88;1215:87
1_AT1G15690_gene:5398925-5402733_260312_220349_620245,1_AT1G15690_gene:5398925-5402733_260312_220349_620245,92,45.358695652173914,45.5,106,89,1282:89;1284:89;1275:87
5_AT5G57345_gene:23230749-23229290_260313_035649_134846,5_AT5G57345_gene:23230749-23229290_260313_035649_134846,91,45.0,45.0,102,87,1066:87;1095:87;1101:87
5_AT5G13430_gene:4307570-4305105_260313_045132_317787,5_AT5G13430_gene:4307570-4305105_260313_045132_317787,96,46.322916666666664,46.5,107,95,1201:95;1108:93;1193:93
5_AT5G19220_gene:6466831-6463823_260313_041934_173859,5_AT5G19220_gene:6466831-6463823_260313_041934_173859,91,45.0,45.0,112,88,1111:88;1134:87;1156:87
4_AT4G37750_gene:17739513-17742407_260313_025211_925504,4_AT4G37750_gene:17739513-17742407_260313_025211_925504,89,43.82022471910113,44.0,105,88,1340:88;1325:87;1328:86
3_AT3G26744_gene:9835279-9832666_260313_011223_259250,3_AT3G26744_gene:9835279-9832666_260313_011223_259250,94,46.212765957446805,46.5,113,93,1101:93;1104:92;1092:90
1_AT1G78290_gene:29459493-29457204_260312_220349_620251,1_AT1G78290_gene:29459493-29457204_260312_220349_620251,90,44.51111111111111,44.5,118,88,1171:88;1186:87;1130:83
3_AT3G27785_gene:10290934-10288602_260313_010956_171777,3_AT3G27785_gene:10290934-10288602_260313_010956_171777,91,45.0,45.0,104,84,1445:85;1441:84;1446:84
5_AT5G16230_gene:5302904-5306088_260313_034513_573671,5_AT5G16230_gene:5302904-5306088_260313_034513_573671,92,45.34782608695652,45.5,107,90,1312:90;1360:90;1460:90
3_AT3G59900_gene:22129504-22130472_260313_010106_314497,3_AT3G59900_gene:22129504-22130472_260313_010106_314497,91,45.0,45.0,113,90,1141:90;1129:86;1131:86
1_AT1G69530_gene:26141725-26143538_260312_220349_618428,1_AT1G69530_gene:26141725-26143538_260312_220349_618428,93,45.96774193548387,46.0,109,87,1308:92;1117:87;1120:87
3_AT3G21150_gene:7413727-7412444_260313_010518_108290,3_AT3G21150_gene:7413727-7412444_260313_010518_108290,93,45.913978494623656,46.0,99,92,1117:92;1114:91;1259:90
4_AT4G14540_gene:8344348-8345324_260313_023355_687551,4_AT4G14540_gene:8344348-8345324_260313_023355_687551,94,45.57446808510638,45.5,99,91,1115:93;1275:91;1097:90
3_AT3G13960_gene:4608075-4610497_260313_011037_668462,3_AT3G13960_gene:4608075-4610497_260313_011037_668462,91,45.0,45.0,114,89,1209:89;1112:87;1196:87
5_AT5G27150_gene:9553299-9557594_260313_041901_335628,5_AT5G27150_gene:9553299-9557594_260313_041901_335628,91,45.0,45.0,115,90,1143:90;1140:89;1150:88
5_AT5G25620_gene:8938768-8934940_260313_051423_210080,5_AT5G25620_gene:8938768-8934940_260313_051423_210080,91,45.0,45.0,109,85,1428:89;1431:88;1345:85
1_AT1G22740_gene:8049089-8050784_260312_220349_618150,1_AT1G22740_gene:8049089-8050784_260312_220349_618150,91,45.0,45.0,129,79,1164:79;1170:79;1182:79
5_AT5G56970_gene:23048292-23044838_260313_035722_138806,5_AT5G56970_gene:23048292-23044838_260313_035722_138806,97,47.54639175257732,48.0,113,93,1149:96;1170:95;1140:93
3_AT3G47500_gene:17506124-17503882_260313_010202_897761,3_AT3G47500_gene:17506124-17503882_260313_010202_897761,92,45.141304347826086,45.5,117,87,1229:87;1236:86;1215:83
2_AT2G41230_gene:17195697-17194747_260312_234333_801821,2_AT2G41230_gene:17195697-17194747_260312_234333_801821,91,45.0,45.0,109,87,1113:90;1119:87;1120:87
3_AT3G60640_gene:22415750-22417548_260313_012647_540823,3_AT3G60640_gene:22415750-22417548_260313_012647_540823,93,45.87096774193548,46.0,106,91,1196:91;1189:90;1130:88
5_AT5G02470_gene:544955-542317_260313_051039_223011,5_AT5G02470_gene:544955-542317_260313_051039_223011,91,45.0,45.0,109,83,1110:83;1130:83;1131:83
1_AT1G73360_gene:27582685-27578420_260312_220349_618296,1_AT1G73360_gene:27582685-27578420_260312_220349_618296,91,45.0,45.0,102,88,1430:88;1384:87;1425:84
1_AT1G15360_gene:5283267-5284736_260312_220349_620245,1_AT1G15360_gene:5283267-5284736_260312_220349_620245,91,45.0,45.0,113,88,1317:88;1260:81;1323:81
2_AT2G22840_gene:9728479-9731301_260313_005449_350984,2_AT2G22840_gene:9728479-9731301_260313_005449_350984,95,46.56842105263158,47.0,102,94,1190:94;1178:93;1169:92
5_AT5G53160_gene:21560600-21562709_260313_042024_851947,5_AT5G53160_gene:21560600-21562709_260313_042024_851947,93,45.505376344086024,46.0,108,91,1145:91;1127:90;1115:89
3_AT3G50660_gene:18817405-18813948_260313_005532_866228,3_AT3G50660_gene:18817405-18813948_260313_005532_866228,93,45.61290322580645,46.0,112,92,1110:92;1119:90;1152:89
1_AT1G13950_gene:4773433-4774935_260312_220349_615556,1_AT1G13950_gene:4773433-4774935_260312_220349_615556,93,45.935483870967744,46.0,113,92,1188:92;1211:91;1360:89
3_AT3G57280_gene:21193679-21195790_260313_010234_767908,3_AT3G57280_gene:21193679-21195790_260313_010234_767908,93,45.89247311827957,46.0,105,89,1165:89;1172:89;1236:89
1_AT1G64970_gene:24136109-24134084_260312_220349_616256,1_AT1G64970_gene:24136109-24134084_260312_220349_616256,91,45.0,45.0,106,86,1217:88;1185:86;1212:86
1_AT1G45249_gene:17167924-17165124_260312_220349_618369,1_AT1G45249_gene:17167924-17165124_260312_220349_618369,93,45.903225806451616,46.0,111,90,1264:90;1265:90;1271:90
1_AT1G56010_gene:20949281-20946570_260312_232913_329752,1_AT1G56010_gene:20949281-20946570_260312_232913_329752,91,45.0,45.0,105,88,1230:88;1064:83;1074:83
2_AT2G26300_gene:11196995-11201102_260313_005257_861310,2_AT2G26300_gene:11196995-11201102_260313_005257_861310,92,45.06521739130435,45.5,110,90,1213:90;1212:89;1206:88
5_AT5G57290_gene:23207961-23206695_260313_040522_494311,5_AT5G57290_gene:23207961-23206695_260313_040522_494311,92,45.42391304347826,45.5,106,90,1122:91;1160:90;1106:89
3_AT3G48160_gene:17783330-17786160_260313_010959_307262,3_AT3G48160_gene:17783330-17786160_260313_010959_307262,94,46.287234042553195,46.5,100,89,1187:89;1193:89;1195:89
1_AT1G12680_gene:4323265-4319876_260312_233019_381494,1_AT1G12680_gene:4323265-4319876_260312_233019_381494,91,44.857142857142854,45.0,113,89,1139:89;1181:89;1180:87
2_AT2G01980_gene:457001-463408_260312_233321_459568,2_AT2G01980_gene:457001-463408_260312_233321_459568,91,45.0,45.0,102,90,1083:90;1054:89;1109:88
4_AT4G25420_gene:12992585-12990850_260313_021843_611745,4_AT4G25420_gene:12992585-12990850_260313_021843_611745,95,46.48421052631579,47.0,103,94,1194:94;1201:93;1188:92
4_AT4G34000_gene:16295333-16298285_260313_022229_129984,4_AT4G34000_gene:16295333-16298285_260313_022229_129984,91,45.0,45.0,112,85,1186:85;1188:85;1210:85
1_AT1G54160_gene:20219452-20217335_260312_220349_623712,1_AT1G54160_gene:20219452-20217335_260312_220349_623712,91,45.0,45.0,115,90,1089:90;1088:89;1120:87
1_AT1G10300_gene:3377877-3380414_260312_220349_617682,1_AT1G10300_gene:3377877-3380414_260312_220349_617682,92,45.09782608695652,45.5,106,88,1250:88;1254:88;1265:88
