file,gene,n_individuals,avg_mut_per_ind,median_mut_per_ind,unique_positions,max_count_pos_base,top_positions
scaf_114_Zm00001eb437610_gene:87437-91199_260205_195732_332994,scaf_114_Zm00001eb437610_gene:87437-91199_260205_195732_332994,91,45.0,45.0,112,84,1433:84;1437:82;1363:81
5_Zm00001eb221280_gene:27465221-27467796_260205_181006_175041,5_Zm00001eb221280_gene:27465221-27467796_260205_181006_175041,91,45.0,45.0,101,89,1394:89;1399:88;1420:87
1_Zm00001eb027490_gene:133530446-133531442_260205_162006_399998,1_Zm00001eb027490_gene:133530446-133531442_260205_162006_399998,92,45.45652173913044,45.5,104,89,1293:89;1197:87;1227:86
1_Zm00001eb005450_gene:15194902-15196258_260205_162006_399777,1_Zm00001eb005450_gene:15194902-15196258_260205_162006_399777,93,45.88172043010753,46.0,111,82,1127:82;1130:82;1137:82
1_Zm00001eb023950_gene:96544606-96540917_260205_162006_399917,1_Zm00001eb023950_gene:96544606-96540917_260205_162006_399917,91,45.0,45.0,107,90,1108:90;1134:89;1291:87
8_Zm00001eb342880_gene:66309690-66312445_260205_194551_291897,8_Zm00001eb342880_gene:66309690-66312445_260205_194551_291897,95,46.17894736842105,47.0,99,93,977:93;1113:92;1230:91
6_Zm00001eb294870_gene:174168436-174169179_260205_185808_638497,6_Zm00001eb294870_gene:174168436-174169179_260205_185808_638497,92,45.30434782608695,45.5,103,91,1171:91;1165:89;1118:87
6_Zm00001eb261480_gene:12602917-12605884_260205_185811_610733,6_Zm00001eb261480_gene:12602917-12605884_260205_185811_610733,94,45.88297872340426,46.5,101,93,1264:93;1293:91;1273:90
4_Zm00001eb203480_gene:228317872-228318240_260205_180530_236936,4_Zm00001eb203480_gene:228317872-228318240_260205_180530_236936,91,45.0,45.0,117,90,888:90;828:89;688:86
4_Zm00001eb184450_gene:141150768-141143816_260205_180855_987662,4_Zm00001eb184450_gene:141150768-141143816_260205_180855_987662,102,48.1764705882353,49.5,98,101,1295:101;1203:100;1177:98
scaf_360_Zm00001eb441240_gene:56200-55663_260205_195742_716906,scaf_360_Zm00001eb441240_gene:56200-55663_260205_195742_716906,90,44.522222222222226,44.5,109,89,1180:89;1193:86;1182:85
1_Zm00001eb054100_gene:271099919-271102956_260205_162006_400002,1_Zm00001eb054100_gene:271099919-271102956_260205_162006_400002,91,44.857142857142854,45.0,110,90,1328:90;1236:88;1346:87
4_Zm00001eb184580_gene:142574496-142573917_260205_180837_021181,4_Zm00001eb184580_gene:142574496-142573917_260205_180837_021181,92,45.41304347826087,45.5,115,90,956:90;1226:89;976:88
1_Zm00001eb001640_gene:4856665-4854127_260205_162006_400063,1_Zm00001eb001640_gene:4856665-4854127_260205_162006_400063,102,47.509803921568626,48.5,110,100,1212:100;1225:100;1242:100
9_Zm00001eb397320_gene:144850322-144855849_260205_195647_761137,9_Zm00001eb397320_gene:144850322-144855849_260205_195647_761137,101,48.37623762376238,50.0,105,100,1150:100;1160:98;1132:97
1_Zm00001eb020350_gene:75394151-75390295_260205_162006_399819,1_Zm00001eb020350_gene:75394151-75390295_260205_162006_399819,130,53.94615384615385,57.5,97,127,1166:127;1180:127;1215:126
10_Zm00001eb408100_gene:10249260-10254317_260205_171221_655625,10_Zm00001eb408100_gene:10249260-10254317_260205_171221_655625,102,48.23529411764706,49.5,125,100,1234:100;1237:100;1260:97
2_Zm00001eb115720_gene:236767635-236763789_260205_171442_074099,2_Zm00001eb115720_gene:236767635-236763789_260205_171442_074099,92,45.26086956521739,45.5,105,91,1176:91;1151:90;1152:87
6_Zm00001eb281320_gene:132086562-132086085_260205_185602_353753,6_Zm00001eb281320_gene:132086562-132086085_260205_185602_353753,91,45.0,45.0,106,87,1205:87;1192:86;1193:86
6_Zm00001eb266790_gene:45514691-45515306_260205_185820_955392,6_Zm00001eb266790_gene:45514691-45515306_260205_185820_955392,90,44.51111111111111,44.5,105,84,1253:84;1288:84;1305:84
6_Zm00001eb271400_gene:88113437-88113169_260205_185856_745700,6_Zm00001eb271400_gene:88113437-88113169_260205_185856_745700,91,45.0,45.0,104,89,1120:89;1107:86;1066:81
3_Zm00001eb127980_gene:38168137-38168941_260205_171610_207858,3_Zm00001eb127980_gene:38168137-38168941_260205_171610_207858,94,45.851063829787236,46.5,97,93,1199:93;1210:92;1222:91
4_Zm00001eb203250_gene:226829174-226832684_260205_180610_150494,4_Zm00001eb203250_gene:226829174-226832684_260205_180610_150494,109,48.88990825688074,51.0,98,105,1141:106;1273:105;1138:104
7_Zm00001eb310510_gene:99189382-99188939_260205_190218_096398,7_Zm00001eb310510_gene:99189382-99188939_260205_190218_096398,92,45.130434782608695,45.5,101,89,1141:89;1151:89;1153:89
6_Zm00001eb264880_gene:31422627-31418213_260205_185823_201162,6_Zm00001eb264880_gene:31422627-31418213_260205_185823_201162,98,46.61224489795919,47.5,106,96,1208:97;1184:96;1227:95
8_Zm00001eb363020_gene:164672544-164668894_260205_190325_860047,8_Zm00001eb363020_gene:164672544-164668894_260205_190325_860047,91,45.0,45.0,113,88,1171:89;1150:88;1127:87
6_Zm00001eb273970_gene:101489682-101489079_260205_185657_479595,6_Zm00001eb273970_gene:101489682-101489079_260205_185657_479595,92,45.30434782608695,45.5,109,89,1142:89;1134:88;1136:86
6_Zm00001eb284740_gene:145531674-145525276_260205_190019_834884,6_Zm00001eb284740_gene:145531674-145525276_260205_190019_834884,95,46.67368421052632,47.0,113,94,1117:94;1128:93;1158:92
9_Zm00001eb403070_gene:158933007-158950363_260205_195118_720665,9_Zm00001eb403070_gene:158933007-158950363_260205_195118_720665,98,47.142857142857146,48.5,109,96,1230:96;1158:94;1335:94
3_Zm00001eb163570_gene:235932374-235929673_260205_180516_057524,3_Zm00001eb163570_gene:235932374-235929673_260205_180516_057524,92,45.391304347826086,45.5,101,91,1400:91;1397:90;738:89
1_Zm00001eb063600_gene:302758316-302752202_260205_162006_399846,1_Zm00001eb063600_gene:302758316-302752202_260205_162006_399846,97,46.72164948453608,48.0,118,95,1158:95;1161:95;1147:93
1_Zm00001eb029950_gene:164474121-164475847_260205_162006_399921,1_Zm00001eb029950_gene:164474121-164475847_260205_162006_399921,91,45.0,45.0,108,90,1097:90;938:89;1172:84
5_Zm00001eb210790_gene:1365174-1371616_260205_180930_293817,5_Zm00001eb210790_gene:1365174-1371616_260205_180930_293817,92,45.47826086956522,45.5,111,91,1228:91;1195:90;1225:89
10_Zm00001eb407020_gene:5957648-5953590_260205_162006_399771,10_Zm00001eb407020_gene:5957648-5953590_260205_162006_399771,103,48.33980582524272,51.0,96,99,1255:102;1243:100;1296:100
7_Zm00001eb321110_gene:153819173-153820003_260205_190325_857135,7_Zm00001eb321110_gene:153819173-153820003_260205_190325_857135,92,45.48913043478261,45.5,106,89,1195:91;1200:89;1219:89
3_Zm00001eb150760_gene:193518324-193530789_260205_171505_609719,3_Zm00001eb150760_gene:193518324-193530789_260205_171505_609719,90,44.544444444444444,44.5,102,89,1165:89;1126:88;1131:87
4_Zm00001eb208550_gene:247111322-247111058_260205_180723_899158,4_Zm00001eb208550_gene:247111322-247111058_260205_180723_899158,91,45.0,45.0,111,90,1891:90;1895:89;1940:83
6_Zm00001eb290990_gene:166342427-166341276_260205_185701_254807,6_Zm00001eb290990_gene:166342427-166341276_260205_185701_254807,92,45.42391304347826,45.5,112,91,1162:91;1157:90;1117:87
2_Zm00001eb076880_gene:28560382-28555257_260205_171447_289260,2_Zm00001eb076880_gene:28560382-28555257_260205_171447_289260,92,45.26086956521739,45.5,115,90,1208:90;1235:90;1169:89
4_Zm00001eb188110_gene:164183099-164186206_260205_180817_323415,4_Zm00001eb188110_gene:164183099-164186206_260205_180817_323415,97,46.58762886597938,48.0,115,95,1223:95;1198:92;1201:92
1_Zm00001eb054110_gene:271105209-271108173_260205_162006_400007,1_Zm00001eb054110_gene:271105209-271108173_260205_162006_400007,93,45.45161290322581,46.0,102,92,1149:92;1162:91;1286:90
4_Zm00001eb175560_gene:50153761-50148375_260205_180716_153960,4_Zm00001eb175560_gene:50153761-50148375_260205_180716_153960,103,47.83495145631068,51.0,104,102,1134:102;1152:101;1141:100
2_Zm00001eb084460_gene:62348949-62350014_260205_171432_326296,2_Zm00001eb084460_gene:62348949-62350014_260205_171432_326296,92,44.66304347826087,45.0,114,91,1256:91;1228:90;1242:89
2_Zm00001eb082430_gene:50788572-50787160_260205_171405_503428,2_Zm00001eb082430_gene:50788572-50787160_260205_171405_503428,98,46.57142857142857,48.5,102,97,1203:97;1457:96;1222:95
1_Zm00001eb051900_gene:263002045-263008387_260205_162006_399776,1_Zm00001eb051900_gene:263002045-263008387_260205_162006_399776,91,45.0,45.0,101,87,1356:87;1384:87;1271:86
2_Zm00001eb070510_gene:9877377-9881780_260205_171449_085702,2_Zm00001eb070510_gene:9877377-9881780_260205_171449_085702,91,45.0,45.0,107,89,1186:90;1164:89;1158:88
8_Zm00001eb342810_gene:65766812-65767400_260205_190342_219341,8_Zm00001eb342810_gene:65766812-65767400_260205_190342_219341,91,45.0,45.0,116,87,1263:87;1290:87;1255:86
4_Zm00001eb201760_gene:216956666-216952328_260205_180856_410246,4_Zm00001eb201760_gene:216956666-216952328_260205_180856_410246,91,45.0,45.0,110,83,1255:83;1179:82;1181:82
2_Zm00001eb075710_gene:24842101-24840278_260205_171354_840906,2_Zm00001eb075710_gene:24842101-24840278_260205_171354_840906,99,47.61616161616162,49.0,107,98,1175:98;1133:97;1202:95
9_Zm00001eb373360_gene:9745306-9745651_260205_195336_295841,9_Zm00001eb373360_gene:9745306-9745651_260205_195336_295841,91,45.0,45.0,106,90,1149:90;1141:89;1144:88
7_Zm00001eb326910_gene:172867159-172867622_260205_190302_118123,7_Zm00001eb326910_gene:172867159-172867622_260205_190302_118123,90,44.53333333333333,44.5,116,85,1084:89;1094:88;1078:87
scaf_398_Zm00001eb441520_gene:26000-29975_260205_200009_424048,scaf_398_Zm00001eb441520_gene:26000-29975_260205_200009_424048,91,45.0,45.0,108,90,1910:90;1360:86;1363:86
1_Zm00001eb056780_gene:281517778-281521970_260205_162006_399933,1_Zm00001eb056780_gene:281517778-281521970_260205_162006_399933,94,46.234042553191486,46.5,111,93,1315:93;1309:92;1320:91
1_Zm00001eb056160_gene:279299032-279297394_260205_162006_400002,1_Zm00001eb056160_gene:279299032-279297394_260205_162006_400002,93,45.86021505376344,46.0,101,88,1264:88;1274:88;1283:88
10_Zm00001eb419010_gene:97910770-97908755_260205_171315_212720,10_Zm00001eb419010_gene:97910770-97908755_260205_171315_212720,91,45.0,45.0,110,87,1236:87;1244:87;1262:86
2_Zm00001eb080580_gene:43250938-43248223_260205_171441_997079,2_Zm00001eb080580_gene:43250938-43248223_260205_171441_997079,92,45.22826086956522,45.5,104,91,1270:91;1285:90;1604:89
1_Zm00001eb063000_gene:301417124-301415684_260205_162006_399864,1_Zm00001eb063000_gene:301417124-301415684_260205_162006_399864,91,45.0,45.0,111,86,1114:86;1120:86;1145:86
10_Zm00001eb408870_gene:14418778-14418373_260205_171130_456887,10_Zm00001eb408870_gene:14418778-14418373_260205_171130_456887,91,45.0,45.0,101,84,1139:88;1126:83;1127:83
4_Zm00001eb167060_gene:6913147-6911220_260205_180847_853148,4_Zm00001eb167060_gene:6913147-6911220_260205_180847_853148,91,45.0,45.0,107,87,1209:87;1144:85;1179:84
9_Zm00001eb402310_gene:157734775-157739869_260205_195546_394973,9_Zm00001eb402310_gene:157734775-157739869_260205_195546_394973,99,48.101010101010104,49.0,101,97,1208:97;1337:97;1260:96
